timestamp,ticker,best_bid_price,best_bid_size,best_ask_price,best_ask_size,bid_levels,ask_levels,spread
2026-02-08T18:53:32.508774,KXSB-26-NE,0.33,9.0,0.34,1003096.0,33,66,0.01
2026-02-08T18:53:32.508774,KXSB-26-SEA,0.69,63033.0,0.7,1201616.0,69,29,0.01
2026-02-08T18:53:33.510713,KXSB-26-NE,0.33,174.0,0.34,1002532.0,33,66,0.01
2026-02-08T18:53:33.510713,KXSB-26-SEA,0.69,63012.0,0.7,1170704.0,69,29,0.01
2026-02-08T18:53:34.512580,KXSB-26-NE,0.33,174.0,0.34,1002532.0,33,66,0.01
2026-02-08T18:53:34.512580,KXSB-26-SEA,0.69,63012.0,0.7,1170704.0,69,29,0.01
2026-02-08T18:53:35.514904,KXSB-26-NE,0.33,174.0,0.34,1002532.0,33,66,0.01
2026-02-08T18:53:35.514904,KXSB-26-SEA,0.69,63012.0,0.7,1170704.0,69,29,0.01
2026-02-08T18:53:36.516787,KXSB-26-NE,0.33,137.0,0.34,999307.0,33,66,0.01
2026-02-08T18:53:36.516787,KXSB-26-SEA,0.69,62999.0,0.7,1168011.0,69,28,0.01
2026-02-08T18:53:37.518842,KXSB-26-NE,0.33,137.0,0.34,999307.0,33,66,0.01
2026-02-08T18:53:37.518842,KXSB-26-SEA,0.69,62999.0,0.7,1168011.0,69,28,0.01
2026-02-08T18:53:38.520840,KXSB-26-NE,0.32,15808.0,0.33,1154.0,32,67,0.01
2026-02-08T18:53:38.520840,KXSB-26-SEA,0.69,62843.0,0.7,1166494.0,69,28,0.01
2026-02-08T18:53:39.522751,KXSB-26-NE,0.32,15808.0,0.33,1154.0,32,67,0.01
2026-02-08T18:53:39.522751,KXSB-26-SEA,0.69,62843.0,0.7,1166494.0,69,28,0.01
2026-02-08T18:53:40.524603,KXSB-26-NE,0.32,15808.0,0.33,1154.0,32,67,0.01
2026-02-08T18:53:40.524603,KXSB-26-SEA,0.69,62843.0,0.7,1166494.0,69,28,0.01
2026-02-08T18:53:41.525624,KXSB-26-NE,0.32,15908.0,0.34,984004.0,32,66,0.02
2026-02-08T18:53:41.525624,KXSB-26-SEA,0.68,97950.0,0.7,1159701.0,68,29,0.02
2026-02-08T18:53:42.527897,KXSB-26-NE,0.32,15908.0,0.34,984004.0,32,66,0.02
2026-02-08T18:53:42.527897,KXSB-26-SEA,0.68,97950.0,0.7,1159701.0,68,29,0.02
2026-02-08T18:53:43.529912,KXSB-26-NE,0.32,15908.0,0.34,984004.0,32,66,0.02
2026-02-08T18:53:43.529912,KXSB-26-SEA,0.68,97950.0,0.7,1159701.0,68,29,0.02
2026-02-08T18:53:44.532397,KXSB-26-NE,0.33,25.0,0.34,976896.0,33,66,0.01
2026-02-08T18:53:44.532397,KXSB-26-SEA,0.68,96469.0,0.69,2253.0,68,30,0.01
2026-02-08T18:53:45.534549,KXSB-26-NE,0.33,25.0,0.34,976896.0,33,66,0.01
2026-02-08T18:53:45.534549,KXSB-26-SEA,0.68,96469.0,0.69,2253.0,68,30,0.01
2026-02-08T18:53:46.536369,KXSB-26-NE,0.33,90.0,0.34,976450.0,33,66,0.01
2026-02-08T18:53:46.536369,KXSB-26-SEA,0.68,90469.0,0.69,926.0,68,30,0.01
2026-02-08T18:53:47.538312,KXSB-26-NE,0.33,797.0,0.34,945888.0,33,66,0.01
2026-02-08T18:53:47.538312,KXSB-26-SEA,0.68,92955.0,0.7,1158899.0,68,29,0.02
2026-02-08T18:53:48.540472,KXSB-26-NE,0.33,797.0,0.34,945888.0,33,66,0.01
2026-02-08T18:53:48.540472,KXSB-26-SEA,0.68,92955.0,0.7,1158899.0,68,29,0.02
2026-02-08T18:53:49.541455,KXSB-26-NE,0.33,846.0,0.34,1007193.0,33,66,0.01
2026-02-08T18:53:49.541455,KXSB-26-SEA,0.68,93958.0,0.7,1158814.0,68,29,0.02
2026-02-08T18:53:50.543177,KXSB-26-NE,0.33,846.0,0.34,1005774.0,33,66,0.01
2026-02-08T18:53:50.543177,KXSB-26-SEA,0.68,93958.0,0.7,1158814.0,68,29,0.02
2026-02-08T18:53:51.545488,KXSB-26-NE,0.33,846.0,0.34,1005774.0,33,66,0.01
2026-02-08T18:53:51.545488,KXSB-26-SEA,0.68,93958.0,0.7,1158814.0,68,29,0.02
2026-02-08T18:53:52.547262,KXSB-26-NE,0.33,1146.0,0.34,1003928.0,33,66,0.01
2026-02-08T18:53:52.547262,KXSB-26-SEA,0.68,82817.0,0.7,1158702.0,68,29,0.02
2026-02-08T18:53:53.548435,KXSB-26-NE,0.33,1146.0,0.34,1003928.0,33,66,0.01
2026-02-08T18:53:53.548435,KXSB-26-SEA,0.68,84817.0,0.7,1158689.0,68,29,0.02
2026-02-08T18:53:54.550170,KXSB-26-NE,0.33,250.0,0.34,162027.0,33,66,0.01
2026-02-08T18:53:54.550170,KXSB-26-SEA,0.69,100.0,0.7,1157351.0,69,29,0.01
2026-02-08T18:53:55.551092,KXSB-26-NE,0.33,222.0,0.34,154848.0,33,66,0.01
2026-02-08T18:53:55.551092,KXSB-26-SEA,0.69,200.0,0.7,1156810.0,69,29,0.01
2026-02-08T18:53:56.552800,KXSB-26-NE,0.33,222.0,0.34,154848.0,33,66,0.01
2026-02-08T18:53:56.552800,KXSB-26-SEA,0.69,200.0,0.7,1156810.0,69,29,0.01
2026-02-08T18:53:57.554695,KXSB-26-NE,0.33,476.0,0.34,146263.0,33,66,0.01
2026-02-08T18:53:57.554695,KXSB-26-SEA,0.69,447.0,0.7,1156281.0,69,29,0.01
2026-02-08T18:53:58.557093,KXSB-26-NE,0.33,476.0,0.34,146263.0,33,66,0.01
2026-02-08T18:53:58.557093,KXSB-26-SEA,0.69,447.0,0.7,1156281.0,69,29,0.01
2026-02-08T18:53:59.559314,KXSB-26-NE,0.33,420.0,0.34,73327.0,33,66,0.01
2026-02-08T18:53:59.559314,KXSB-26-SEA,0.69,24138.0,0.7,1103724.0,69,29,0.01
2026-02-08T18:54:00.561238,KXSB-26-NE,0.33,420.0,0.34,73327.0,33,66,0.01
2026-02-08T18:54:00.561238,KXSB-26-SEA,0.69,24138.0,0.7,1103724.0,69,29,0.01
2026-02-08T18:54:01.562809,KXSB-26-NE,0.33,222.0,0.34,63201.0,33,66,0.01
2026-02-08T18:54:01.562809,KXSB-26-SEA,0.69,23959.0,0.7,1098173.0,69,29,0.01
2026-02-08T18:54:02.564564,KXSB-26-NE,0.33,878.0,0.34,51820.0,33,66,0.01
2026-02-08T18:54:02.564564,KXSB-26-SEA,0.69,23945.0,0.7,1096586.0,69,29,0.01
2026-02-08T18:54:03.566343,KXSB-26-NE,0.33,878.0,0.34,51820.0,33,66,0.01
2026-02-08T18:54:03.566343,KXSB-26-SEA,0.69,23945.0,0.7,1096586.0,69,29,0.01
2026-02-08T18:54:04.568068,KXSB-26-NE,0.33,1402.0,0.34,68362.0,33,66,0.01
2026-02-08T18:54:04.568068,KXSB-26-SEA,0.68,81858.0,0.69,4055.0,68,30,0.01
2026-02-08T18:54:05.569219,KXSB-26-NE,0.33,1345.0,0.34,73649.0,33,66,0.01
2026-02-08T18:54:05.569219,KXSB-26-SEA,0.69,90.0,0.7,1089664.0,69,29,0.01
2026-02-08T18:54:06.571039,KXSB-26-NE,0.33,1345.0,0.34,73649.0,33,66,0.01
2026-02-08T18:54:06.571039,KXSB-26-SEA,0.69,90.0,0.7,1089664.0,69,29,0.01
2026-02-08T18:54:07.572610,KXSB-26-NE,0.33,1334.0,0.34,65304.0,33,66,0.01
2026-02-08T18:54:07.572610,KXSB-26-SEA,0.69,500.0,0.7,1086258.0,69,29,0.01
2026-02-08T18:54:08.574065,KXSB-26-NE,0.33,1334.0,0.34,65196.0,33,66,0.01
2026-02-08T18:54:08.574065,KXSB-26-SEA,0.69,500.0,0.7,1086252.0,69,29,0.01
2026-02-08T18:54:09.576213,KXSB-26-NE,0.33,1334.0,0.34,65196.0,33,66,0.01
2026-02-08T18:54:09.576213,KXSB-26-SEA,0.69,500.0,0.7,1086252.0,69,29,0.01
2026-02-08T18:54:10.577835,KXSB-26-NE,0.33,1129.0,0.34,312048.0,33,66,0.01
2026-02-08T18:54:10.577835,KXSB-26-SEA,0.68,38348.0,0.7,1072509.0,68,29,0.02
2026-02-08T18:54:11.579662,KXSB-26-NE,0.33,1009.0,0.34,304013.0,33,66,0.01
2026-02-08T18:54:11.579662,KXSB-26-SEA,0.68,38289.0,0.69,24416.0,68,30,0.01
2026-02-08T18:54:12.582225,KXSB-26-NE,0.33,1009.0,0.34,304013.0,33,66,0.01
2026-02-08T18:54:12.582225,KXSB-26-SEA,0.68,38289.0,0.69,24416.0,68,30,0.01
2026-02-08T18:54:13.584549,KXSB-26-NE,0.33,1208.0,0.34,273355.0,33,66,0.01
2026-02-08T18:54:13.584549,KXSB-26-SEA,0.68,38289.0,0.69,23711.0,68,30,0.01
2026-02-08T18:54:14.587105,KXSB-26-NE,0.33,1208.0,0.34,273355.0,33,66,0.01
2026-02-08T18:54:14.587105,KXSB-26-SEA,0.68,38289.0,0.69,23711.0,68,30,0.01
2026-02-08T18:54:15.589059,KXSB-26-NE,0.3,155403.0,0.31,19977.0,30,69,0.01
2026-02-08T18:54:15.589059,KXSB-26-SEA,0.68,38289.0,0.69,23235.0,68,30,0.01
2026-02-08T18:54:16.590127,KXSB-26-NE,0.3,155403.0,0.31,19977.0,30,69,0.01
2026-02-08T18:54:16.590127,KXSB-26-SEA,0.68,38289.0,0.69,23235.0,68,30,0.01
2026-02-08T18:54:17.592737,KXSB-26-NE,0.3,155418.0,0.31,1404.0,30,68,0.01
2026-02-08T18:54:17.592737,KXSB-26-SEA,0.68,38289.0,0.69,17026.0,68,30,0.01
2026-02-08T18:54:18.594796,KXSB-26-NE,0.3,155418.0,0.31,1404.0,30,68,0.01
2026-02-08T18:54:18.594796,KXSB-26-SEA,0.68,38289.0,0.69,17026.0,68,30,0.01
2026-02-08T18:54:19.597312,KXSB-26-NE,0.3,115418.0,0.33,239824.0,30,67,0.03
2026-02-08T18:54:19.597312,KXSB-26-SEA,0.68,38289.0,0.69,13024.0,68,30,0.01
2026-02-08T18:54:20.599064,KXSB-26-NE,0.3,115418.0,0.33,239824.0,30,67,0.03
2026-02-08T18:54:20.599064,KXSB-26-SEA,0.68,38289.0,0.69,13024.0,68,30,0.01
2026-02-08T18:54:21.600810,KXSB-26-NE,0.3,155418.0,0.33,239191.0,30,67,0.03
2026-02-08T18:54:21.600810,KXSB-26-SEA,0.68,37947.0,0.69,13479.0,68,30,0.01
2026-02-08T18:54:22.602577,KXSB-26-NE,0.3,155418.0,0.33,239191.0,30,67,0.03
2026-02-08T18:54:22.602577,KXSB-26-SEA,0.68,37947.0,0.69,13479.0,68,30,0.01
2026-02-08T18:54:23.603608,KXSB-26-NE,0.3,115237.0,0.32,4928.0,30,68,0.02
2026-02-08T18:54:23.603608,KXSB-26-SEA,0.68,37993.0,0.69,9718.0,68,30,0.01
2026-02-08T18:54:24.605372,KXSB-26-NE,0.3,115237.0,0.32,4928.0,30,68,0.02
2026-02-08T18:54:24.605372,KXSB-26-SEA,0.68,37993.0,0.69,9718.0,68,30,0.01
2026-02-08T18:54:25.607521,KXSB-26-NE,0.3,115169.0,0.32,48163.0,30,68,0.02
2026-02-08T18:54:25.607521,KXSB-26-SEA,0.68,37994.0,0.69,6979.0,68,30,0.01
2026-02-08T18:54:26.609204,KXSB-26-NE,0.3,115144.0,0.32,47495.0,30,68,0.02
2026-02-08T18:54:26.609204,KXSB-26-SEA,0.68,37906.0,0.69,6430.0,68,30,0.01
2026-02-08T18:54:27.611071,KXSB-26-NE,0.3,115244.0,0.32,41787.0,30,68,0.02
2026-02-08T18:54:27.611071,KXSB-26-SEA,0.68,37906.0,0.69,5053.0,68,30,0.01
2026-02-08T18:54:28.612879,KXSB-26-NE,0.3,115244.0,0.32,41787.0,30,68,0.02
2026-02-08T18:54:28.612879,KXSB-26-SEA,0.68,37906.0,0.69,5053.0,68,30,0.01
2026-02-08T18:54:29.614927,KXSB-26-NE,0.3,115344.0,0.31,59820.0,30,69,0.01
2026-02-08T18:54:29.614927,KXSB-26-SEA,0.68,37906.0,0.69,3491.0,68,30,0.01
2026-02-08T18:54:30.616722,KXSB-26-NE,0.3,115344.0,0.31,59791.0,30,69,0.01
2026-02-08T18:54:30.616722,KXSB-26-SEA,0.68,37877.0,0.69,3484.0,68,30,0.01
2026-02-08T18:54:31.617213,KXSB-26-NE,0.3,115349.0,0.31,49742.0,30,69,0.01
2026-02-08T18:54:31.617213,KXSB-26-SEA,0.68,37877.0,0.69,2436.0,68,30,0.01
2026-02-08T18:54:32.617982,KXSB-26-NE,0.3,116086.0,0.31,43967.0,30,69,0.01
2026-02-08T18:54:32.617982,KXSB-26-SEA,0.68,37877.0,0.69,2127.0,68,30,0.01
2026-02-08T18:54:33.619685,KXSB-26-NE,0.3,115365.0,0.31,25922.0,30,69,0.01
2026-02-08T18:54:33.619685,KXSB-26-SEA,0.68,37817.0,0.7,1037900.0,68,29,0.02
2026-02-08T18:54:34.621434,KXSB-26-NE,0.3,115365.0,0.31,25922.0,30,69,0.01
2026-02-08T18:54:34.621434,KXSB-26-SEA,0.68,37817.0,0.7,1037900.0,68,29,0.02
2026-02-08T18:54:35.622284,KXSB-26-NE,0.3,115365.0,0.31,25922.0,30,69,0.01
2026-02-08T18:54:35.622284,KXSB-26-SEA,0.68,37817.0,0.7,1037900.0,68,29,0.02
2026-02-08T18:54:36.624428,KXSB-26-NE,0.3,115351.0,0.31,16913.0,30,69,0.01
2026-02-08T18:54:36.624428,KXSB-26-SEA,0.69,8.0,0.7,1037804.0,69,29,0.01
2026-02-08T18:54:37.626127,KXSB-26-NE,0.3,120557.0,0.31,8723.0,30,69,0.01
2026-02-08T18:54:37.626127,KXSB-26-SEA,0.69,15130.0,0.7,1041214.0,69,29,0.01
2026-02-08T18:54:38.627355,KXSB-26-NE,0.3,120557.0,0.31,8723.0,30,69,0.01
2026-02-08T18:54:38.627355,KXSB-26-SEA,0.69,15130.0,0.7,1041214.0,69,29,0.01
2026-02-08T18:54:39.629227,KXSB-26-NE,0.3,128270.0,0.32,61995.0,30,68,0.02
2026-02-08T18:54:39.629227,KXSB-26-SEA,0.69,15034.0,0.7,1040983.0,69,29,0.01
2026-02-08T18:54:40.631186,KXSB-26-NE,0.31,160.0,0.32,62370.0,31,68,0.01
2026-02-08T18:54:40.631186,KXSB-26-SEA,0.69,14977.0,0.7,1041387.0,69,29,0.01
2026-02-08T18:54:41.632897,KXSB-26-NE,0.31,160.0,0.32,62364.0,31,68,0.01
2026-02-08T18:54:41.632897,KXSB-26-SEA,0.69,14977.0,0.7,1041038.0,69,29,0.01
2026-02-08T18:54:42.635095,KXSB-26-NE,0.31,160.0,0.32,62364.0,31,68,0.01
2026-02-08T18:54:42.635095,KXSB-26-SEA,0.69,14977.0,0.7,1041038.0,69,29,0.01
2026-02-08T18:54:43.636724,KXSB-26-NE,0.31,136.0,0.32,27907.0,31,68,0.01
2026-02-08T18:54:43.636724,KXSB-26-SEA,0.68,77898.0,0.7,1038812.0,68,29,0.02
2026-02-08T18:54:44.638927,KXSB-26-NE,0.31,156.0,0.32,35617.0,31,68,0.01
2026-02-08T18:54:44.638927,KXSB-26-SEA,0.68,77897.0,0.7,1038743.0,68,29,0.02
2026-02-08T18:54:45.641407,KXSB-26-NE,0.31,306.0,0.32,35617.0,31,68,0.01
2026-02-08T18:54:45.641407,KXSB-26-SEA,0.68,77897.0,0.7,1038743.0,68,29,0.02
2026-02-08T18:54:46.643638,KXSB-26-NE,0.31,878.0,0.32,39834.0,31,68,0.01
2026-02-08T18:54:46.643638,KXSB-26-SEA,0.68,77890.0,0.7,1038432.0,68,29,0.02
2026-02-08T18:54:47.645965,KXSB-26-NE,0.31,878.0,0.32,39834.0,31,68,0.01
2026-02-08T18:54:47.645965,KXSB-26-SEA,0.68,77890.0,0.7,1038432.0,68,29,0.02
2026-02-08T18:54:48.648646,KXSB-26-NE,0.31,878.0,0.32,39834.0,31,68,0.01
2026-02-08T18:54:48.648646,KXSB-26-SEA,0.68,77890.0,0.7,1038432.0,68,29,0.02
2026-02-08T18:54:49.650732,KXSB-26-NE,0.31,894.0,0.32,34754.0,31,68,0.01
2026-02-08T18:54:49.650732,KXSB-26-SEA,0.69,150.0,0.7,1037666.0,69,29,0.01
2026-02-08T18:54:50.653262,KXSB-26-NE,0.31,894.0,0.32,34754.0,31,68,0.01
2026-02-08T18:54:50.653262,KXSB-26-SEA,0.69,150.0,0.7,1037666.0,69,29,0.01
2026-02-08T18:54:51.655092,KXSB-26-NE,0.31,894.0,0.32,34754.0,31,68,0.01
2026-02-08T18:54:51.655092,KXSB-26-SEA,0.69,150.0,0.7,1037666.0,69,29,0.01
2026-02-08T18:54:52.657521,KXSB-26-NE,0.31,863.0,0.32,31731.0,31,68,0.01
2026-02-08T18:54:52.657521,KXSB-26-SEA,0.69,135.0,0.7,1037196.0,69,29,0.01
2026-02-08T18:54:53.659922,KXSB-26-NE,0.31,863.0,0.32,31731.0,31,68,0.01
2026-02-08T18:54:53.659922,KXSB-26-SEA,0.69,135.0,0.7,1037196.0,69,29,0.01
2026-02-08T18:54:54.662059,KXSB-26-NE,0.31,863.0,0.32,31731.0,31,68,0.01
2026-02-08T18:54:54.662059,KXSB-26-SEA,0.69,135.0,0.7,1037196.0,69,29,0.01
2026-02-08T18:54:55.664114,KXSB-26-NE,0.31,979.0,0.32,28498.0,31,68,0.01
2026-02-08T18:54:55.664114,KXSB-26-SEA,0.69,121.0,0.7,1036637.0,69,29,0.01
2026-02-08T18:54:56.666117,KXSB-26-NE,0.31,792.0,0.32,25224.0,31,68,0.01
2026-02-08T18:54:56.666117,KXSB-26-SEA,0.69,6121.0,0.7,1034570.0,69,29,0.01
2026-02-08T18:54:57.668607,KXSB-26-NE,0.31,792.0,0.32,24808.0,31,68,0.01
2026-02-08T18:54:57.668607,KXSB-26-SEA,0.69,6121.0,0.7,1034441.0,69,29,0.01
2026-02-08T18:54:58.671294,KXSB-26-NE,0.31,792.0,0.32,24808.0,31,68,0.01
2026-02-08T18:54:58.671294,KXSB-26-SEA,0.69,6121.0,0.7,1034441.0,69,29,0.01
2026-02-08T18:54:59.673650,KXSB-26-NE,0.31,792.0,0.32,24808.0,31,68,0.01
2026-02-08T18:54:59.673650,KXSB-26-SEA,0.69,6121.0,0.7,1034441.0,69,29,0.01
2026-02-08T18:55:00.676542,KXSB-26-NE,0.31,892.0,0.32,20179.0,31,68,0.01
2026-02-08T18:55:00.676542,KXSB-26-SEA,0.69,6041.0,0.7,1031889.0,69,29,0.01
2026-02-08T18:55:01.678018,KXSB-26-NE,0.31,892.0,0.32,20179.0,31,68,0.01
2026-02-08T18:55:01.678018,KXSB-26-SEA,0.69,6041.0,0.7,1031889.0,69,29,0.01
2026-02-08T18:55:02.681880,KXSB-26-NE,0.3,116796.0,0.32,10720.0,30,68,0.02
2026-02-08T18:55:02.681880,KXSB-26-SEA,0.69,6139.0,0.7,1030544.0,69,29,0.01
2026-02-08T18:55:03.683569,KXSB-26-NE,0.3,116796.0,0.32,10720.0,30,68,0.02
2026-02-08T18:55:03.683569,KXSB-26-SEA,0.69,6139.0,0.7,1030544.0,69,29,0.01
2026-02-08T18:55:04.685449,KXSB-26-NE,0.3,116796.0,0.32,10720.0,30,68,0.02
2026-02-08T18:55:04.685449,KXSB-26-SEA,0.69,6139.0,0.7,1030544.0,69,29,0.01
2026-02-08T18:55:05.688141,KXSB-26-NE,0.3,116819.0,0.32,7500.0,30,68,0.02
2026-02-08T18:55:05.688141,KXSB-26-SEA,0.69,3501.0,0.7,1028185.0,69,29,0.01
2026-02-08T18:55:06.690056,KXSB-26-NE,0.3,116819.0,0.32,7500.0,30,68,0.02
2026-02-08T18:55:06.690056,KXSB-26-SEA,0.69,3501.0,0.7,1028185.0,69,29,0.01
2026-02-08T18:55:07.692501,KXSB-26-NE,0.3,116819.0,0.32,7500.0,30,68,0.02
2026-02-08T18:55:07.692501,KXSB-26-SEA,0.69,3501.0,0.7,1028185.0,69,29,0.01
2026-02-08T18:55:08.694353,KXSB-26-NE,0.32,1000.0,0.33,263383.0,31,67,0.01
2026-02-08T18:55:08.694353,KXSB-26-SEA,0.69,3277.0,0.7,1027884.0,69,29,0.01
2026-02-08T18:55:09.696604,KXSB-26-NE,0.32,1000.0,0.33,200211.0,31,67,0.01
2026-02-08T18:55:09.696604,KXSB-26-SEA,0.69,3271.0,0.7,1027861.0,69,29,0.01
2026-02-08T18:55:10.698894,KXSB-26-NE,0.32,1000.0,0.33,200211.0,31,67,0.01
2026-02-08T18:55:10.698894,KXSB-26-SEA,0.69,3271.0,0.7,1027861.0,69,29,0.01
2026-02-08T18:55:11.701286,KXSB-26-NE,0.32,748.0,0.33,247057.0,31,67,0.01
2026-02-08T18:55:11.701286,KXSB-26-SEA,0.69,3268.0,0.7,1026716.0,69,29,0.01
2026-02-08T18:55:12.703836,KXSB-26-NE,0.32,748.0,0.33,247057.0,31,67,0.01
2026-02-08T18:55:12.703836,KXSB-26-SEA,0.69,3268.0,0.7,1026716.0,69,29,0.01
2026-02-08T18:55:13.706225,KXSB-26-NE,0.32,1098.0,0.33,242460.0,32,67,0.01
2026-02-08T18:55:13.706225,KXSB-26-SEA,0.69,3446.0,0.7,1025964.0,69,29,0.01
2026-02-08T18:55:14.707413,KXSB-26-NE,0.32,1098.0,0.33,242460.0,32,67,0.01
2026-02-08T18:55:14.707413,KXSB-26-SEA,0.69,3446.0,0.7,1025964.0,69,29,0.01
2026-02-08T18:55:15.709187,KXSB-26-NE,0.32,1118.0,0.33,190352.0,32,67,0.01
2026-02-08T18:55:15.709187,KXSB-26-SEA,0.69,3444.0,0.7,1022929.0,69,29,0.01
2026-02-08T18:55:16.712783,KXSB-26-NE,0.32,1118.0,0.33,190352.0,32,67,0.01
2026-02-08T18:55:16.712783,KXSB-26-SEA,0.69,3444.0,0.7,1022929.0,69,29,0.01
2026-02-08T18:55:17.714938,KXSB-26-NE,0.32,1178.0,0.33,189123.0,32,67,0.01
2026-02-08T18:55:17.714938,KXSB-26-SEA,0.69,323.0,0.7,1020119.0,69,29,0.01
2026-02-08T18:55:18.717264,KXSB-26-NE,0.32,1178.0,0.33,188123.0,32,67,0.01
2026-02-08T18:55:18.717264,KXSB-26-SEA,0.69,323.0,0.7,1020119.0,69,29,0.01
2026-02-08T18:55:19.719892,KXSB-26-NE,0.32,1178.0,0.33,188123.0,32,67,0.01
2026-02-08T18:55:19.719892,KXSB-26-SEA,0.69,323.0,0.7,1020119.0,69,29,0.01
2026-02-08T18:55:20.722226,KXSB-26-NE,0.32,981.0,0.33,186050.0,32,67,0.01
2026-02-08T18:55:20.722226,KXSB-26-SEA,0.69,295.0,0.7,1018744.0,69,29,0.01
2026-02-08T18:55:21.724540,KXSB-26-NE,0.32,981.0,0.33,186050.0,32,67,0.01
2026-02-08T18:55:21.724540,KXSB-26-SEA,0.69,295.0,0.7,1018744.0,69,29,0.01
2026-02-08T18:55:22.727148,KXSB-26-NE,0.32,981.0,0.33,186050.0,32,67,0.01
2026-02-08T18:55:22.727148,KXSB-26-SEA,0.69,295.0,0.7,1018744.0,69,29,0.01
2026-02-08T18:55:23.729571,KXSB-26-NE,0.32,894.0,0.33,175858.0,32,67,0.01
2026-02-08T18:55:23.729571,KXSB-26-SEA,0.69,3360.0,0.7,1016846.0,69,29,0.01
2026-02-08T18:55:24.732048,KXSB-26-NE,0.32,894.0,0.33,175858.0,32,67,0.01
2026-02-08T18:55:24.732048,KXSB-26-SEA,0.69,3360.0,0.7,1016846.0,69,29,0.01
2026-02-08T18:55:25.734491,KXSB-26-NE,0.32,877.0,0.33,172515.0,32,67,0.01
2026-02-08T18:55:25.734491,KXSB-26-SEA,0.69,8836.0,0.7,1025324.0,69,29,0.01
2026-02-08T18:55:26.736982,KXSB-26-NE,0.32,903.0,0.33,170723.0,32,67,0.01
2026-02-08T18:55:26.736982,KXSB-26-SEA,0.69,8836.0,0.7,1023482.0,69,29,0.01
2026-02-08T18:55:27.738824,KXSB-26-NE,0.31,625.0,0.33,168056.0,31,67,0.02
2026-02-08T18:55:27.738824,KXSB-26-SEA,0.69,8836.0,0.7,1023019.0,69,29,0.01
2026-02-08T18:55:28.741413,KXSB-26-NE,0.31,613.0,0.33,165247.0,31,67,0.02
2026-02-08T18:55:28.741413,KXSB-26-SEA,0.69,8811.0,0.7,1021788.0,69,29,0.01
2026-02-08T18:55:29.743304,KXSB-26-NE,0.31,460.0,0.33,162435.0,31,67,0.02
2026-02-08T18:55:29.743304,KXSB-26-SEA,0.69,8811.0,0.7,1021265.0,69,29,0.01
2026-02-08T18:55:30.745637,KXSB-26-NE,0.32,2.0,0.33,156464.0,32,67,0.01
2026-02-08T18:55:30.745637,KXSB-26-SEA,0.69,8774.0,0.7,1020918.0,69,29,0.01
2026-02-08T18:55:31.748243,KXSB-26-NE,0.32,2.0,0.33,156464.0,32,67,0.01
2026-02-08T18:55:31.748243,KXSB-26-SEA,0.69,8774.0,0.7,1020918.0,69,29,0.01
2026-02-08T18:55:32.750106,KXSB-26-NE,0.32,300.0,0.33,153705.0,32,67,0.01
2026-02-08T18:55:32.750106,KXSB-26-SEA,0.69,8606.0,0.7,1012992.0,69,29,0.01
2026-02-08T18:55:33.752713,KXSB-26-NE,0.32,300.0,0.33,153705.0,32,67,0.01
2026-02-08T18:55:33.752713,KXSB-26-SEA,0.69,8606.0,0.7,1012992.0,69,29,0.01
2026-02-08T18:55:34.755010,KXSB-26-NE,0.32,39.0,0.33,148746.0,32,67,0.01
2026-02-08T18:55:34.755010,KXSB-26-SEA,0.69,8606.0,0.7,1011845.0,69,29,0.01
2026-02-08T18:55:35.757367,KXSB-26-NE,0.32,39.0,0.33,148746.0,32,67,0.01
2026-02-08T18:55:35.757367,KXSB-26-SEA,0.69,8606.0,0.7,1011845.0,69,29,0.01
2026-02-08T18:55:36.759607,KXSB-26-NE,0.32,23.0,0.33,140239.0,32,67,0.01
2026-02-08T18:55:36.759607,KXSB-26-SEA,0.69,8533.0,0.7,1009809.0,69,29,0.01
2026-02-08T18:55:37.761606,KXSB-26-NE,0.32,23.0,0.33,140239.0,32,67,0.01
2026-02-08T18:55:37.761606,KXSB-26-SEA,0.69,8533.0,0.7,1009809.0,69,29,0.01
2026-02-08T18:55:38.763189,KXSB-26-NE,0.31,56217.0,0.33,136033.0,31,67,0.02
2026-02-08T18:55:38.763189,KXSB-26-SEA,0.69,8533.0,0.7,1007590.0,69,29,0.01
2026-02-08T18:55:39.765334,KXSB-26-NE,0.31,56199.0,0.33,380.0,31,67,0.02
2026-02-08T18:55:39.765334,KXSB-26-SEA,0.69,8533.0,0.7,1007015.0,69,29,0.01
2026-02-08T18:55:40.767151,KXSB-26-NE,0.31,55789.0,0.34,118762.0,31,66,0.03
2026-02-08T18:55:40.767151,KXSB-26-SEA,0.69,8513.0,0.7,1006830.0,69,29,0.01
2026-02-08T18:55:41.769428,KXSB-26-NE,0.32,6858.0,0.33,62889.0,32,67,0.01
2026-02-08T18:55:41.769428,KXSB-26-SEA,0.69,6513.0,0.7,906077.0,69,29,0.01
2026-02-08T18:55:42.771685,KXSB-26-NE,0.32,6858.0,0.33,62889.0,32,67,0.01
2026-02-08T18:55:42.771685,KXSB-26-SEA,0.69,6513.0,0.7,906077.0,69,29,0.01
2026-02-08T18:55:43.773128,KXSB-26-NE,0.32,6858.0,0.33,56100.0,32,67,0.01
2026-02-08T18:55:43.773128,KXSB-26-SEA,0.69,30533.0,0.7,905057.0,69,29,0.01
2026-02-08T18:55:44.775452,KXSB-26-NE,0.32,7187.0,0.33,51804.0,32,67,0.01
